movie_ID,keywords
2253,"friendship, suicide, plan, berlin, germany, husband wife relationship, assassination, nazi, bomb, resistance, military officer, world war ii, treason, deception, german officer, colonel, medal, operation valkyrie"
2280,"baseball, romance, coming of age, best friend, co-workers relationship, body-swap, magic realism, bronx, new york city, pinball machine, toy maker, job promotion, homesick, new toy, quarter, unplugged electronic works, yankee stadium, wish fulfillment, bunk bed, woman director, age change"
86835,"dreams, midlife crisis, screenwriter, creative crisis, success, celebrity, money, memory, hollywood, temptation, decadence, wealthy man, modeling shoot, philosophical, father son relationship, existential emptiness, stream of consciousness, celebrity cameo, existential crisis"
255,"hotel, hotel room, adultery, individual, secret love, army, lovesickness, paris, france, parent child relationship, students' movement, balzac, shyness, montmartre, detective, job-hopping, night watchman, repair, brothel, amateur detective, extramarital affair, eiffel tower, paris, may 68"
1017794,"snake, giant monster, giant snake, killer snake, kaiju"
77883,"exorcism, house, rabbi, hospital, demonic possession, divorced parents, basketball coach, dybbuk box, sister sister relationship, hebrew text, jewish folklore"
221731,"japan, samurai, based on manga, samurai sword, kyoto, japan, jidaigeki, shinsengumi, 19th century, meiji period, bakumatsu, ishin shishi"
2605,"artificial intelligence (a.i.), lightning, oregon, usa, robot, military, childlike"
1153913,"high school, bullying, premonition, murder, clique, horror comedy, latinx, gay teenager"
877269,"monster, harmony, farmer, explorer, lgbt teen, alternative world, cliché"
1003579,"superhero, cult, based on comic, mad doctor, demon, supernatural creature, explorer, masked vigilante, masked superhero, ancient evil, magic book"
496704,"monster, sequel, creature, graboids, giant worm, power wagon"
207933,"mental institution, psychological thriller, doctor, mental patient, based on short story, mental asylum, doctor patient relationship, 19th century, switching places"
107406,"pedophilia, rape, donkey, controversy, violence against women, vegetable, anthology, sexual violence, sexual fantasy, candle, molestation, bestiality, whipping, underage sex, sexual assault, erotic thriller, breastfeeding, self-harm, homosexuality, unsimulated sex, urophagia, lesbianism"
17382,"biography, historical figure, little big horn, sitting bull, general custer"
10304,"general, extraterrestrial technology, troops, us army, alien life-form, creature"
1232943,pathetic
26127,"escape, sports car, revenge, dirty cop"
331576,martial arts
1208850,"operation, politics, based on true story, soldier, military, based on real person"
271674,"based on novel or book, world war ii, prisoner of war, forbidden love, french resistance, nazi occupation, german soldier, 1940s"
248705,"nazi, castle, time travel, robespierre"
783,"muslim, strike, prayer, freedom, independence, release from prison, demonstration, world war ii, imprisonment, colony, hunger strike, hindu, british army, political negotiations, conference, nonviolent resistance, apartheid, british empire, protest, independence movement, biography, idealism, based on true story, idealist, fighting the system"
17457,martial arts
15598,"london, england, based on play or musical, womanizer, playboy, breaking the fourth wall, unwanted pregnancy, stray dog, old-age home"
734367,softcore
143,"friendship, army, based on novel or book, germany, disillusion, world war i, steel helmet, patriotism, boot camp, battlefield, atrocity, black and white, soldier, combat, warfare, death, pre-code, anti war, mud, trenches, young soldier, battlefield trauma, philosophical depiction of war"
256917,"australia, based on true story, post world war i, farmer, missing in action, missing son, gallipoli campaign"
142093,"softcore, erotic"
9614,"sports, loss of loved one, golf, taxes, anger issues, old-age home, sports comedy"
1628,"adultery, friendship, prostitute, jealousy, paris, france, based on novel or book, love triangle, musician, marriage, love, polyamory, austrian, 1910s, nouvelle vague"
7549,"blindness and impaired vision, friendship, martial arts, kung fu, shanghai, china, hope, patriotism, sake, rice, restaurant, tea, exile, biography, beggar, based on true story, respect, historical, qing dynasty"
59408,"london, england, love triangle, surrealism, swimming pool, co-workers relationship, teenage boy, older woman younger man relationship, boyfriend girlfriend relationship, bathhouse, swinging london"
52077,"police, belgium, border crossing, customs, european union, border control, french police"
11046,"undercover agent, nazi, germany, liberation of prisoners, secret mission, world war ii, bavaria, germany, mountain, castle, two man army, parachute, infiltration, explosion, sabotage, commando, war hero, alps mountains, cable car, 1940s, sidecar, fall from height, soldiers, commanding, exhilarated, ww2, nazis"
481891,softcore
539517,"magic, vertigo, supernatural, exorcism, possession, based on comic, exorcist, dark fantasy, demon hunter, edited from tv series, neo-noir, dc animated movie universe"
10185,"photographer, gore, butcher, vegetarian, stalking, subway train"
3116,"new york city, friendship, prostitute, rape, based on novel or book, shower, texas, hustler, homelessness, rape of a male, male homosexuality, male prostitution, fish out of water, gang rape, cynical, lgbt, male bonding, polio, 1960s, anxious, cautionary, provocative"
938086,softcore
11782,"arms smuggling, inspector, arms dealer, hong kong, drugs"
10057,"paris, france, based on novel or book, musketeer, king of france, 17th century, porthos, athos, d'artagnan, king louis xiii, year 1625"
544,"surgeon, romantic comedy, stalker, dream girl, taboo, screwball comedy, frisbee, troubadour, intellectual disability"
223,"based on novel or book, age difference, obsession, monte carlo, bride, cornwall, england, love, film noir, rural area, devotion, housekeeper, gothic, death, estate, costume party, mysterious death, gothic thriller, age-gap relationship"
1144047,
18311,"fight, underwear, rain, radio, kiss, philippines, beating, prostitution, drink, sailor"
159014,
9753,"infidelity, exotic island, husband wife relationship, yacht, shipwreck, millionaire"
258216,"uniform, virgin, sexual obsession, fly fishing, sex addiction, sin, beating, sexual promiscuity, promiscuity, promiscuous woman, addict, experience, abuse, sex"
134,"music record, country music, based on novel or book, prophecy, southern usa, mississippi river, seduction, fraud, philosophical, reflective, dramatic, hilarious, amused, complicated, enchant, excited, melodramatic"
4546,"treasure, based on novel or book, falsely accused, return, revenge"
899718,
102362,"new york city, revenge, mysterious woman, crime lord"
11054,"bomb, baltimore, usa, racial segregation, integration, interracial relationship, hair, detention, girls' reformatory, dual role, woman played by man, intercultural relationship, interracial friendship, drag, modeling, dodgeball, special education, 1960s, terrorist threat, dance show, pathetic"
394117,"florida, friendship, parent child relationship, drug addiction, innocence, motel, drug use, summer, single mother, social services, prostitute mother, children's perspectives, child, orlando florida, generation z, lower class, peer relationship, mother daughter relationship, unfit mother, non-professional acting"
20334,"salesclerk, secret love, lovesickness, budapest, hungary, anonymous letter, man woman relationship, pen pals, love, co-workers relationship, music box, bickering, gift shop, holiday season, christmas, parfumerie"
1786,"france, parent child relationship, resistance, vichy regime, holocaust (shoah), deportation, jew persecution, auschwitz-birkenau concentration camp, national socialism, biography, anti-semitism, best friend, catholicism, resistance fighter, jewish boy, children in wartime"
932430,
77951,"hero, walking, brother, prehistory, dinosaur, orphan, mesozoic"
24972,"progressive rock, blues rock, classic albums, psychedelic rock, art rock, pink floyd, dark side of the moon"
869760,"hanuman, prasanth varma cinematic universe"
74018,"high school, aspiring singer, orphan, teenage romance, modern fairy tale"
17198,"secret love, stalking"
13187,"holiday, tree, cartoon, christmas"
11009,"dancing master, dance performance, female lover, disco, lyrical, disco music, reminiscent, arrogant, callous"
1127209,
1109534,remake
803104,
736732,"baby, adoption, investigation, broker, road trip, family relationships, road movie, abandoned baby, busan, south korea, baby box"
592279,world war ii
315465,"japan, parent child relationship, runaway, homelessness, training, portal, coming of age, tokyo, japan, orphan, beast, adult animation, surrogate father, father figure, shadow, father son reunion, succession, anime, father son relationship, disciple, shibuya, tokyo, adventure"
416144,"husband wife relationship, mumbai (bombay), india, based on true story, india, struggle for survival, religious fundamentalism, terrorist attack, luxury hotel, 2000s, islamic terrorism"
959395,"courtesan, disabled child, disability, learning disability, teachers and students, women's rights, semi-biographical, out of wedlock child, handicapped, children learning, women empowerment, teaching children, biopic"
